EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1618272126.651272,2008680.667,30270,3,GZ,1,100,0.885
1618272126.689797,2008718.000,30270,3,GZ,1,100,0.336
1618272126.728666,2008755.667,30289,3,GZ,1,100,-0.580
1618272126.767534,2008793.333,30289,3,GZ,1,100,-1.495
1618272126.806403,2008831.000,30289,3,GZ,1,100,-0.427
1618272126.848195,2008871.500,30308,2,GZ,1,100,-0.824
1618272126.889987,2008912.000,30308,2,GZ,1,100,-1.556
1618272126.928856,2008949.667,30327,3,GZ,1,100,-1.373
1618272126.967724,2008987.333,30327,3,GZ,1,100,-1.709
1618272127.006593,2009025.000,30327,3,GZ,1,100,-1.190
1618272127.047869,2009065.000,30344,2,GZ,1,100,-1.801
1618272127.089145,2009105.000,30344,2,GZ,1,100,-0.244
1618272127.134205,2009148.667,30361,3,GZ,1,100,-0.153
1618272127.179265,2009192.333,30361,3,GZ,1,100,-1.862
1618272127.224325,2009236.000,30361,3,GZ,1,100,-2.289
1618272127.262850,2009273.333,30379,3,GZ,1,100,-1.129
1618272127.301375,2009310.667,30379,3,GZ,1,100,-0.122
1618272127.339899,2009348.000,30379,3,GZ,1,100,-1.495
1618272127.381691,2009388.500,30398,2,GZ,1,100,-1.007
1618272127.423484,2009429.000,30398,2,GZ,1,100,-1.129
1618272127.462696,2009467.000,30415,3,GZ,1,100,-0.244
1618272127.501909,2009505.000,30415,3,GZ,1,100,-0.092
1618272127.541121,2009543.000,30415,3,GZ,1,100,1.862
1618272127.579646,2009580.333,30438,3,GZ,1,100,0.061
1618272127.618170,2009617.667,30438,3,GZ,1,100,-1.038
1618272127.656695,2009655.000,30438,3,GZ,1,100,-2.136
1618272127.699003,2009696.000,30455,2,GZ,1,100,0.336
1618272127.741312,2009737.000,30455,2,GZ,1,100,1.190
1618272127.779836,2009774.333,30474,3,GZ,1,100,2.045
1618272127.818361,2009811.667,30474,3,GZ,1,100,-0.153
1618272127.856885,2009849.000,30474,3,GZ,1,100,-3.174
1618272127.898677,2009889.500,30493,2,GZ,1,100,-2.441
1618272127.940470,2009930.000,30493,2,GZ,1,100,-1.160
1618272127.981746,2009970.000,30511,2,GZ,1,100,-3.052
1618272128.023022,2010010.000,30511,2,GZ,1,100,-2.136
1618272128.061547,2010047.333,30527,3,GZ,1,100,-1.190
1618272128.100071,2010084.667,30527,3,GZ,1,100,-0.305
1618272128.138596,2010122.000,30527,3,GZ,1,100,-0.671
1618272128.182624,2010164.667,30546,3,GZ,1,100,-1.495
1618272128.226652,2010207.333,30546,3,GZ,1,100,0.092
1618272128.270680,2010250.000,30546,3,GZ,1,100,0.824
1618272128.309549,2010287.667,30564,3,GZ,1,100,-0.854
1618272128.348418,2010325.333,30564,3,GZ,1,100,0.275
1618272128.387286,2010363.000,30564,3,GZ,1,100,-1.404
1618272128.429078,2010403.500,30583,2,GZ,1,100,-1.617
1618272128.470870,2010444.000,30583,2,GZ,1,100,-2.197
1618272128.509395,2010481.333,30600,3,GZ,1,100,0.061
1618272128.547920,2010518.667,30600,3,GZ,1,100,-0.732
1618272128.586444,2010556.000,30600,3,GZ,1,100,-2.472
1618272128.628237,2010596.500,30617,2,GZ,1,100,-0.732
1618272128.670029,2010637.000,30617,2,GZ,1,100,1.892
1618272128.709241,2010675.000,30635,3,GZ,1,100,-0.732
1618272128.748454,2010713.000,30635,3,GZ,1,100,-0.824
1618272128.787666,2010751.000,30635,3,GZ,1,100,0.458
1618272128.826879,2010789.000,30654,3,GZ,1,100,0.031
1618272128.866091,2010827.000,30654,3,GZ,1,100,-2.625
1618272128.905304,2010865.000,30654,3,GZ,1,100,-4.669
1618272128.947096,2010905.500,30672,2,GZ,1,100,-3.418
1618272128.988889,2010946.000,30672,2,GZ,1,100,-0.122
1618272129.030681,2010986.500,30689,2,GZ,1,100,1.526
1618272129.072473,2011027.000,30689,2,GZ,1,100,1.465
1618272129.111342,2011064.667,30707,3,GZ,1,100,1.190
1618272129.150210,2011102.333,30707,3,GZ,1,100,-1.923
1618272129.189079,2011140.000,30707,3,GZ,1,100,-2.167
1618272129.233107,2011182.667,30726,3,GZ,1,100,-2.228
1618272129.277135,2011225.333,30726,3,GZ,1,100,-0.427
1618272129.321163,2011268.000,30726,3,GZ,1,100,-0.488
1618272129.363471,2011309.000,30744,2,GZ,1,100,-1.556
1618272129.405779,2011350.000,30744,2,GZ,1,100,0.397
1618272129.444304,2011387.333,30762,3,GZ,1,100,0.092
1618272129.482829,2011424.667,30762,3,GZ,1,100,0.366
1618272129.521353,2011462.000,30762,3,GZ,1,100,0.183
1618272129.563145,2011502.500,30778,2,GZ,1,100,-3.632
1618272129.604938,2011543.000,30778,2,GZ,1,100,0.580
1618272129.643806,2011580.667,30797,3,GZ,1,100,0.366
1618272129.682675,2011618.333,30797,3,GZ,1,100,0.946
1618272129.721543,2011656.000,30797,3,GZ,1,100,-1.526
1618272129.760412,2011693.667,30815,3,GZ,1,100,-0.702
1618272129.799280,2011731.333,30815,3,GZ,1,100,-0.946
1618272129.838149,2011769.000,30815,3,GZ,1,100,0.549
1618272129.879941,2011809.500,30834,2,GZ,1,100,-0.793
1618272129.921734,2011850.000,30834,2,GZ,1,100,0.641
1618272129.960946,2011888.000,30851,3,GZ,1,100,1.953
1618272130.000159,2011926.000,30851,3,GZ,1,100,-0.397
1618272130.039371,2011964.000,30851,3,GZ,1,100,-1.770
1618272130.080132,2012003.500,30869,2,GZ,1,100,-2.075
1618272130.120892,2012043.000,30869,2,GZ,1,100,-0.854
1618272130.165264,2012086.000,30887,3,GZ,1,100,-1.648
1618272130.209636,2012129.000,30887,3,GZ,1,100,-0.305
1618272130.254008,2012172.000,30887,3,GZ,1,100,0.366
1618272130.287545,2012204.500,30906,2,GZ,1,100,-0.946
1618272130.321082,2012237.000,30906,2,GZ,1,100,-2.014
1618272130.365110,2012279.667,30923,3,GZ,1,100,-3.052
1618272130.409138,2012322.333,30923,3,GZ,1,100,-3.815
1618272130.453166,2012365.000,30923,3,GZ,1,100,-4.761
1618272130.492035,2012402.667,30940,3,GZ,1,100,-5.981
1618272130.530903,2012440.333,30940,3,GZ,1,100,-9.033
1618272130.569772,2012478.000,30940,3,GZ,1,100,-9.674
1618272130.611048,2012518.000,30958,2,GZ,1,100,-8.881
1618272130.652325,2012558.000,30958,2,GZ,1,100,-7.263
1618272130.691193,2012595.667,30977,3,GZ,1,100,-3.662
1618272130.730062,2012633.333,30977,3,GZ,1,100,-1.923
1618272130.768930,2012671.000,30977,3,GZ,1,100,1.587
1618272130.807455,2012708.333,30995,3,GZ,1,100,1.831
1618272130.845979,2012745.667,30995,3,GZ,1,100,-1.678
1618272130.884504,2012783.000,30995,3,GZ,1,100,1.129
1618272130.926812,2012824.000,31014,2,GZ,1,100,2.319
1618272130.969121,2012865.000,31014,2,GZ,1,100,5.615
1618272131.008333,2012903.000,31030,3,GZ,1,100,4.913
1618272131.047545,2012941.000,31030,3,GZ,1,100,3.418
1618272131.086758,2012979.000,31030,3,GZ,1,100,6.439
1618272131.128034,2013019.000,31049,2,GZ,1,100,2.502
1618272131.169311,2013059.000,31049,2,GZ,1,100,-3.052
1618272131.214027,2013102.333,31067,3,GZ,1,100,-5.371
1618272131.258743,2013145.667,31067,3,GZ,1,100,-5.524
1618272131.303459,2013189.000,31067,3,GZ,1,100,-13.611
1618272131.336996,2013221.500,31085,2,GZ,1,100,-11.505
1618272131.370533,2013254.000,31085,2,GZ,1,100,-5.707
1618272131.414561,2013296.667,31101,3,GZ,1,100,2.197
1618272131.458589,2013339.333,31101,3,GZ,1,100,4.608
1618272131.502617,2013382.000,31101,3,GZ,1,100,3.876
1618272131.541486,2013419.667,31120,3,GZ,1,100,1.068
1618272131.580354,2013457.333,31120,3,GZ,1,100,-4.883
1618272131.619223,2013495.000,31120,3,GZ,1,100,-0.916
1618272131.659983,2013534.500,31138,2,GZ,1,100,3.540
1618272131.700743,2013574.000,31138,2,GZ,1,100,7.599
1618272131.739268,2013611.333,31157,3,GZ,1,100,6.744
1618272131.777792,2013648.667,31157,3,GZ,1,100,7.050
1618272131.816317,2013686.000,31157,3,GZ,1,100,3.571
1618272131.858625,2013727.000,31175,2,GZ,1,100,-2.045
1618272131.900934,2013768.000,31175,2,GZ,1,100,-6.714
1618272131.939458,2013805.333,31192,3,GZ,1,100,-8.057
1618272131.977983,2013842.667,31192,3,GZ,1,100,-6.500
1618272132.016507,2013880.000,31192,3,GZ,1,100,-6.287
1618272132.057784,2013920.000,31210,2,GZ,1,100,-2.197
1618272132.099060,2013960.000,31210,2,GZ,1,100,1.434
1618272132.137928,2013997.667,31229,3,GZ,1,100,0.549
1618272132.176797,2014035.333,31229,3,GZ,1,100,-4.181
1618272132.215666,2014073.000,31229,3,GZ,1,100,-5.188
1618272132.259694,2014115.667,31247,3,GZ,1,100,-4.730
1618272132.303722,2014158.333,31247,3,GZ,1,100,-4.913
1618272132.347750,2014201.000,31247,3,GZ,1,100,-3.876
1618272132.389026,2014241.000,31265,2,GZ,1,100,-2.167
1618272132.430302,2014281.000,31265,2,GZ,1,100,-0.275
1618272132.469171,2014318.667,31281,3,GZ,1,100,-2.411
1618272132.508039,2014356.333,31281,3,GZ,1,100,-1.892
1618272132.546908,2014394.000,31281,3,GZ,1,100,-3.113
1618272132.585433,2014431.333,31300,3,GZ,1,100,-5.981
1618272132.623957,2014468.667,31300,3,GZ,1,100,-2.563
1618272132.662482,2014506.000,31300,3,GZ,1,100,-3.204
1618272132.703758,2014546.000,31318,2,GZ,1,100,-2.502
1618272132.745034,2014586.000,31318,2,GZ,1,100,-1.038
1618272132.784247,2014624.000,31336,3,GZ,1,100,-2.716
1618272132.823460,2014662.000,31336,3,GZ,1,100,-1.160
1618272132.862672,2014700.000,31336,3,GZ,1,100,-1.129
1618272132.904464,2014740.500,31359,2,GZ,1,100,-2.869
1618272132.946257,2014781.000,31359,2,GZ,1,100,-3.510
1618272132.984781,2014818.333,31377,3,GZ,1,100,0.214
1618272133.023306,2014855.667,31377,3,GZ,1,100,0.641
1618272133.061830,2014893.000,31377,3,GZ,1,100,-0.244
1618272133.103623,2014933.500,31395,2,GZ,1,100,0.793
1618272133.145415,2014974.000,31395,2,GZ,1,100,0.000
1618272133.184628,2015012.000,31414,3,GZ,1,100,-2.350
1618272133.223840,2015050.000,31414,3,GZ,1,100,-1.251
1618272133.263052,2015088.000,31414,3,GZ,1,100,-0.793
1618272133.304329,2015128.000,31431,2,GZ,1,100,0.031
1618272133.345605,2015168.000,31431,2,GZ,1,100,0.397
1618272133.389977,2015211.000,31448,3,GZ,1,100,-0.702
1618272133.434349,2015254.000,31448,3,GZ,1,100,-0.305
1618272133.478721,2015297.000,31448,3,GZ,1,100,3.052
1618272133.517246,2015334.333,31466,3,GZ,1,100,3.326
1618272133.555770,2015371.667,31466,3,GZ,1,100,4.272
1618272133.594295,2015409.000,31466,3,GZ,1,100,3.479
1618272133.632476,2015446.000,31485,3,GZ,1,100,3.998
1618272133.670656,2015483.000,31485,3,GZ,1,100,3.510
1618272133.708837,2015520.000,31485,3,GZ,1,100,2.441
1618272133.751661,2015561.500,31503,2,GZ,1,100,-1.373
1618272133.794485,2015603.000,31503,2,GZ,1,100,-1.465
1618272133.833010,2015640.333,31522,3,GZ,1,100,-0.336
1618272133.871534,2015677.667,31522,3,GZ,1,100,2.441
1618272133.910059,2015715.000,31522,3,GZ,1,100,1.953
1618272133.951335,2015755.000,31538,2,GZ,1,100,0.519
1618272133.992612,2015795.000,31538,2,GZ,1,100,-0.183
1618272134.031136,2015832.333,31557,3,GZ,1,100,0.549
1618272134.069661,2015869.667,31557,3,GZ,1,100,0.916
1618272134.108185,2015907.000,31557,3,GZ,1,100,0.519
1618272134.150494,2015948.000,31575,2,GZ,1,100,1.190
1618272134.192802,2015989.000,31575,2,GZ,1,100,-0.610
1618272134.237174,2016032.000,31593,3,GZ,1,100,1.038
1618272134.281546,2016075.000,31593,3,GZ,1,100,-0.763
1618272134.325918,2016118.000,31593,3,GZ,1,100,0.336
1618272134.359455,2016150.500,31609,2,GZ,1,100,0.305
1618272134.392992,2016183.000,31609,2,GZ,1,100,-1.953
1618272134.437364,2016226.000,31628,3,GZ,1,100,-2.441
1618272134.481736,2016269.000,31628,3,GZ,1,100,-1.648
1618272134.526108,2016312.000,31628,3,GZ,1,100,-1.221
1618272134.564289,2016349.000,31646,3,GZ,1,100,-0.702
1618272134.602469,2016386.000,31646,3,GZ,1,100,-0.031
1618272134.640650,2016423.000,31646,3,GZ,1,100,-2.136
1618272134.682958,2016464.000,31665,2,GZ,1,100,-1.068
1618272134.725266,2016505.000,31665,2,GZ,1,100,0.000
1618272134.763791,2016542.333,31682,3,GZ,1,100,-0.427
1618272134.802315,2016579.667,31682,3,GZ,1,100,-0.458
1618272134.840840,2016617.000,31682,3,GZ,1,100,-1.587
1618272134.879709,2016654.667,31700,3,GZ,1,100,-1.038
1618272134.918577,2016692.333,31700,3,GZ,1,100,0.549
1618272134.957446,2016730.000,31700,3,GZ,1,100,3.784
1618272134.998722,2016770.000,31718,2,GZ,1,100,3.723
1618272135.039999,2016810.000,31718,2,GZ,1,100,0.397
1618272135.082307,2016851.000,31737,2,GZ,1,100,0.732
1618272135.124615,2016892.000,31737,2,GZ,1,100,-1.373
1618272135.163483,2016929.667,31754,3,GZ,1,100,-3.021
1618272135.202352,2016967.333,31754,3,GZ,1,100,-2.167
1618272135.241220,2017005.000,31754,3,GZ,1,100,-3.174
1618272135.285593,2017048.000,31773,3,GZ,1,100,0.610
1618272135.329965,2017091.000,31773,3,GZ,1,100,1.801
1618272135.374337,2017134.000,31773,3,GZ,1,100,1.129
1618272135.416645,2017175.000,31789,2,GZ,1,100,-0.671
1618272135.458953,2017216.000,31789,2,GZ,1,100,-1.404
1618272135.497478,2017253.333,31808,3,GZ,1,100,1.099
1618272135.536002,2017290.667,31808,3,GZ,1,100,-0.458
1618272135.574527,2017328.000,31808,3,GZ,1,100,-1.404
1618272135.613739,2017366.000,31826,3,GZ,1,100,0.000
1618272135.652952,2017404.000,31826,3,GZ,1,100,-0.610
1618272135.692164,2017442.000,31826,3,GZ,1,100,-2.563
1618272135.733957,2017482.500,31844,2,GZ,1,100,2.380
1618272135.775749,2017523.000,31844,2,GZ,1,100,2.533
1618272135.814618,2017560.667,31860,3,GZ,1,100,-0.610
1618272135.853486,2017598.333,31860,3,GZ,1,100,-1.343
1618272135.892355,2017636.000,31860,3,GZ,1,100,-2.533
1618272135.932599,2017675.000,31880,2,GZ,1,100,-2.045
1618272135.972843,2017714.000,31880,2,GZ,1,100,0.610
1618272136.012056,2017752.000,31898,3,GZ,1,100,0.000
1618272136.051269,2017790.000,31898,3,GZ,1,100,-1.556
1618272136.090481,2017828.000,31898,3,GZ,1,100,-0.641
1618272136.131757,2017868.000,31917,2,GZ,1,100,-0.641
1618272136.173034,2017908.000,31917,2,GZ,1,100,-0.916
1618272136.211902,2017945.667,31934,3,GZ,1,100,0.183
1618272136.250771,2017983.333,31934,3,GZ,1,100,-1.770
1618272136.289639,2018021.000,31934,3,GZ,1,100,-1.770
1618272136.330916,2018061.000,31951,2,GZ,1,100,-2.655
1618272136.372192,2018101.000,31951,2,GZ,1,100,-1.343
1618272136.416908,2018144.333,31969,3,GZ,1,100,-0.336
1618272136.461624,2018187.667,31969,3,GZ,1,100,0.275
1618272136.506340,2018231.000,31969,3,GZ,1,100,-2.686
1618272136.545552,2018269.000,31988,3,GZ,1,100,-1.709
1618272136.584765,2018307.000,31988,3,GZ,1,100,-1.617
1618272136.623978,2018345.000,31988,3,GZ,1,100,-0.519
1618272136.665770,2018385.500,32005,2,GZ,1,100,-1.312
1618272136.707562,2018426.000,32005,2,GZ,1,100,0.092
1618272136.746431,2018463.667,32023,3,GZ,1,100,0.488
1618272136.785299,2018501.333,32023,3,GZ,1,100,-2.014
1618272136.824168,2018539.000,32023,3,GZ,1,100,-1.099
1618272136.863036,2018576.667,32041,3,GZ,1,100,0.854
1618272136.901905,2018614.333,32041,3,GZ,1,100,-0.671
1618272136.940773,2018652.000,32041,3,GZ,1,100,-0.580
1618272136.982050,2018692.000,32060,2,GZ,1,100,1.129
1618272137.023326,2018732.000,32060,2,GZ,1,100,1.282
1618272137.062539,2018770.000,32078,3,GZ,1,100,1.373
1618272137.101751,2018808.000,32078,3,GZ,1,100,0.336
1618272137.140964,2018846.000,32078,3,GZ,1,100,0.336
1618272137.182756,2018886.500,32096,2,GZ,1,100,1.526
1618272137.224548,2018927.000,32096,2,GZ,1,100,1.556
1618272137.269264,2018970.333,32112,3,GZ,1,100,-1.160
1618272137.313980,2019013.667,32112,3,GZ,1,100,-2.930
1618272137.358696,2019057.000,32112,3,GZ,1,100,-2.716
1618272137.391717,2019089.000,32131,2,GZ,1,100,-4.028
1618272137.424738,2019121.000,32131,2,GZ,1,100,-1.678
1618272137.468766,2019163.667,32149,3,GZ,1,100,-1.587
1618272137.512794,2019206.333,32149,3,GZ,1,100,-1.434
1618272137.556823,2019249.000,32149,3,GZ,1,100,0.000
1618272137.598615,2019289.500,32167,2,GZ,1,100,-1.282
1618272137.640407,2019330.000,32167,2,GZ,1,100,-2.106
1618272137.679620,2019368.000,32184,3,GZ,1,100,-0.641
1618272137.718832,2019406.000,32184,3,GZ,1,100,-3.143
1618272137.758045,2019444.000,32184,3,GZ,1,100,-2.625
1618272137.796569,2019481.333,32202,3,GZ,1,100,-2.686
1618272137.835094,2019518.667,32202,3,GZ,1,100,-1.526
1618272137.873618,2019556.000,32202,3,GZ,1,100,0.275
1618272137.915411,2019596.500,32221,2,GZ,1,100,0.031
1618272137.957203,2019637.000,32221,2,GZ,1,100,2.411
1618272137.996072,2019674.667,32240,3,GZ,1,100,2.686
1618272138.034940,2019712.333,32240,3,GZ,1,100,-0.031
1618272138.073809,2019750.000,32240,3,GZ,1,100,4.242
1618272138.113021,2019788.000,32263,3,GZ,1,100,7.843
1618272138.152234,2019826.000,32263,3,GZ,1,100,4.395
1618272138.191446,2019864.000,32263,3,GZ,1,100,1.465
1618272138.235474,2019906.667,32281,3,GZ,1,100,4.211
1618272138.279502,2019949.333,32281,3,GZ,1,100,-3.601
1618272138.323530,2019992.000,32281,3,GZ,1,100,-5.463
1618272138.365323,2020032.500,32297,2,GZ,1,100,0.671
1618272138.407115,2020073.000,32297,2,GZ,1,100,-2.930
1618272138.445640,2020110.333,32316,3,GZ,1,100,-7.690
1618272138.484164,2020147.667,32316,3,GZ,1,100,-2.655
1618272138.522689,2020185.000,32316,3,GZ,1,100,-1.648
1618272138.561557,2020222.667,32334,3,GZ,1,100,0.244
1618272138.600426,2020260.333,32334,3,GZ,1,100,1.007
1618272138.639294,2020298.000,32334,3,GZ,1,100,-0.031
1618272138.681087,2020338.500,32353,2,GZ,1,100,-1.953
1618272138.722879,2020379.000,32353,2,GZ,1,100,1.678
1618272138.761748,2020416.667,32370,3,GZ,1,100,-0.122
1618272138.800616,2020454.333,32370,3,GZ,1,100,-1.770
1618272138.839485,2020492.000,32370,3,GZ,1,100,-0.549
1618272138.881277,2020532.500,32388,2,GZ,1,100,-0.732
1618272138.923069,2020573.000,32388,2,GZ,1,100,-2.533
1618272138.961594,2020610.333,32406,3,GZ,1,100,-1.801
1618272139.000118,2020647.667,32406,3,GZ,1,100,-2.533
1618272139.038643,2020685.000,32406,3,GZ,1,100,-2.441
1618272139.080435,2020725.500,32425,2,GZ,1,100,-1.221
1618272139.122227,2020766.000,32425,2,GZ,1,100,1.831
1618272139.166944,2020809.333,32442,3,GZ,1,100,1.923
1618272139.211659,2020852.667,32442,3,GZ,1,100,2.106
1618272139.256376,2020896.000,32442,3,GZ,1,100,-1.740
1618272139.294556,2020933.000,32460,3,GZ,1,100,-1.373
1618272139.332737,2020970.000,32460,3,GZ,1,100,-2.930
1618272139.370917,2021007.000,32460,3,GZ,1,100,-1.160
1618272139.412194,2021047.000,32477,2,GZ,1,100,-2.502
1618272139.453470,2021087.000,32477,2,GZ,1,100,-2.533
1618272139.492339,2021124.667,32496,3,GZ,1,100,-2.258
1618272139.531207,2021162.333,32496,3,GZ,1,100,-1.343
1618272139.570076,2021200.000,32496,3,GZ,1,100,-1.282
1618272139.608944,2021237.667,32514,3,GZ,1,100,-0.549
1618272139.647813,2021275.333,32514,3,GZ,1,100,-0.397
1618272139.686681,2021313.000,32514,3,GZ,1,100,-1.373
1618272139.727957,2021353.000,32532,2,GZ,1,100,-0.275
1618272139.769234,2021393.000,32532,2,GZ,1,100,0.305
1618272139.808446,2021431.000,32548,3,GZ,1,100,2.228
1618272139.847659,2021469.000,32548,3,GZ,1,100,-0.214
1618272139.886872,2021507.000,32548,3,GZ,1,100,-1.923
1618272139.927632,2021546.500,32568,2,GZ,1,100,-0.427
1618272139.968392,2021586.000,32568,2,GZ,1,100,1.495
1618272140.007261,2021623.667,32586,3,GZ,1,100,2.106
1618272140.046129,2021661.333,32586,3,GZ,1,100,1.892
1618272140.084998,2021699.000,32586,3,GZ,1,100,3.601
1618272140.126790,2021739.500,32605,2,GZ,1,100,4.456
1618272140.168582,2021780.000,32605,2,GZ,1,100,2.045
1618272140.213298,2021823.333,32622,3,GZ,1,100,0.580
1618272140.258014,2021866.667,32622,3,GZ,1,100,-1.953
1618272140.302731,2021910.000,32622,3,GZ,1,100,-1.923
1618272140.334720,2021941.000,32639,2,GZ,1,100,0.275
1618272140.366709,2021972.000,32639,2,GZ,1,100,1.526
1618272140.411769,2022015.667,32657,3,GZ,1,100,2.838
1618272140.456829,2022059.333,32657,3,GZ,1,100,-2.777
1618272140.501889,2022103.000,32657,3,GZ,1,100,-3.998
1618272140.540757,2022140.667,32676,3,GZ,1,100,-3.876
1618272140.579626,2022178.333,32676,3,GZ,1,100,-4.150
1618272140.618495,2022216.000,32676,3,GZ,1,100,2.594
1618272140.659771,2022256.000,32693,2,GZ,1,100,1.526
1618272140.701047,2022296.000,32693,2,GZ,1,100,-1.953
1618272140.740260,2022334.000,32711,3,GZ,1,100,0.427
1618272140.779472,2022372.000,32711,3,GZ,1,100,0.580
1618272140.818685,2022410.000,32711,3,GZ,1,100,-0.092
1618272140.857553,2022447.667,32729,3,GZ,1,100,1.801
1618272140.896422,2022485.333,32729,3,GZ,1,100,-0.580
1618272140.935290,2022523.000,32729,3,GZ,1,100,-2.136
1618272140.976567,2022563.000,32748,2,GZ,1,100,0.397
1618272141.017843,2022603.000,32748,2,GZ,1,100,0.183
1618272141.060151,2022644.000,32766,2,GZ,1,100,-0.702
1618272141.102459,2022685.000,32766,2,GZ,1,100,-0.702
1618272141.141672,2022723.000,32784,3,GZ,1,100,-1.953
1618272141.180884,2022761.000,32784,3,GZ,1,100,-0.916
1618272141.220097,2022799.000,32784,3,GZ,1,100,-0.244
1618272141.263781,2022841.333,32802,3,GZ,1,100,-2.625
1618272141.307465,2022883.667,32802,3,GZ,1,100,0.214
1618272141.351149,2022926.000,32802,3,GZ,1,100,2.899
1618272141.389674,2022963.333,32819,3,GZ,1,100,2.808
1618272141.428198,2023000.667,32819,3,GZ,1,100,0.702
1618272141.466723,2023038.000,32819,3,GZ,1,100,1.556
1618272141.507999,2023078.000,32837,2,GZ,1,100,-1.984
1618272141.549276,2023118.000,32837,2,GZ,1,100,-1.312
1618272141.587800,2023155.333,32856,3,GZ,1,100,0.061
1618272141.626325,2023192.667,32856,3,GZ,1,100,-2.686
1618272141.664849,2023230.000,32856,3,GZ,1,100,-5.249
1618272141.706642,2023270.500,32873,2,GZ,1,100,-1.709
1618272141.748434,2023311.000,32873,2,GZ,1,100,3.143
1618272141.787302,2023348.667,32890,3,GZ,1,100,-1.526
1618272141.826171,2023386.333,32890,3,GZ,1,100,2.014
1618272141.865040,2023424.000,32890,3,GZ,1,100,3.357
1618272141.906316,2023464.000,32909,2,GZ,1,100,2.716
1618272141.947592,2023504.000,32909,2,GZ,1,100,1.190
1618272141.986117,2023541.333,32928,3,GZ,1,100,0.702
1618272142.024641,2023578.667,32928,3,GZ,1,100,-0.061
1618272142.063166,2023616.000,32928,3,GZ,1,100,-3.174
1618272142.108226,2023659.667,32946,3,GZ,1,100,-4.486
1618272142.153286,2023703.333,32946,3,GZ,1,100,-3.601
1618272142.198346,2023747.000,32946,3,GZ,1,100,-0.946
1618272142.231367,2023779.000,32964,2,GZ,1,100,2.350
1618272142.264388,2023811.000,32964,2,GZ,1,100,0.610
1618272142.309104,2023854.333,32980,3,GZ,1,100,-1.129
1618272142.353820,2023897.667,32980,3,GZ,1,100,-0.763
1618272142.398536,2023941.000,32980,3,GZ,1,100,-2.533
1618272142.437405,2023978.667,32999,3,GZ,1,100,-3.479
1618272142.476273,2024016.333,32999,3,GZ,1,100,-4.242
1618272142.515142,2024054.000,32999,3,GZ,1,100,-1.526
1618272142.555902,2024093.500,33017,2,GZ,1,100,1.099
1618272142.596663,2024133.000,33017,2,GZ,1,100,1.526
1618272142.635875,2024171.000,33035,3,GZ,1,100,3.235
1618272142.675087,2024209.000,33035,3,GZ,1,100,1.709
1618272142.714300,2024247.000,33035,3,GZ,1,100,-0.732
1618272142.752825,2024284.333,33052,3,GZ,1,100,-0.427
1618272142.791349,2024321.667,33052,3,GZ,1,100,0.244
1618272142.829874,2024359.000,33052,3,GZ,1,100,-0.946
1618272142.871150,2024399.000,33071,2,GZ,1,100,-2.289
1618272142.912426,2024439.000,33071,2,GZ,1,100,-1.923
1618272142.953703,2024479.000,33089,2,GZ,1,100,-1.282
1618272142.994979,2024519.000,33089,2,GZ,1,100,-1.251
1618272143.034192,2024557.000,33108,3,GZ,1,100,-1.007
1618272143.073404,2024595.000,33108,3,GZ,1,100,-0.671
1618272143.112617,2024633.000,33108,3,GZ,1,100,-0.153
1618272143.154409,2024673.500,33125,2,GZ,1,100,-0.275
1618272143.196201,2024714.000,33125,2,GZ,1,100,-0.610
1618272143.240573,2024757.000,33142,3,GZ,1,100,-1.770
1618272143.284945,2024800.000,33142,3,GZ,1,100,0.214
1618272143.329317,2024843.000,33142,3,GZ,1,100,-2.319
1618272143.367842,2024880.333,33160,3,GZ,1,100,-7.721
1618272143.406367,2024917.667,33160,3,GZ,1,100,-9.949
1618272143.444891,2024955.000,33160,3,GZ,1,100,-5.432
1618272143.486425,2024995.250,33184,4,GZ,1,100,-2.411
1618272143.527960,2025035.500,33184,4,GZ,1,100,2.045
1618272143.569494,2025075.750,33184,4,GZ,1,100,10.864
1618272143.611028,2025116.000,33184,4,GZ,1,100,6.226
1618272143.643533,2025147.500,33201,2,GZ,1,100,1.678
1618272143.676039,2025179.000,33201,2,GZ,1,100,-4.791
1618272143.718089,2025219.750,33220,4,GZ,1,100,-2.014
1618272143.760139,2025260.500,33220,4,GZ,1,100,5.737
1618272143.802189,2025301.250,33220,4,GZ,1,100,9.216
1618272143.844239,2025342.000,33220,4,GZ,1,100,8.881
1618272143.885516,2025382.000,33239,2,GZ,1,100,5.920
1618272143.926792,2025422.000,33239,2,GZ,1,100,-1.221
1618272143.969100,2025463.000,33257,2,GZ,1,100,-1.740
1618272144.011409,2025504.000,33257,2,GZ,1,100,1.526
1618272144.050277,2025541.667,33273,3,GZ,1,100,-0.366
1618272144.089146,2025579.333,33273,3,GZ,1,100,2.075
1618272144.128014,2025617.000,33273,3,GZ,1,100,-0.061
1618272144.166539,2025654.333,33292,3,GZ,1,100,-3.510
1618272144.205064,2025691.667,33292,3,GZ,1,100,1.190
1618272144.243588,2025729.000,33292,3,GZ,1,100,2.747
1618272144.285380,2025769.500,33310,2,GZ,1,100,-0.702
1618272144.327173,2025810.000,33310,2,GZ,1,100,-0.824
1618272144.372233,2025853.667,33329,3,GZ,1,100,1.099
