EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1618272372.463511,2246892.000,6766,1,TH,1,100,35.421
1618272372.597659,2247022.000,6784,1,TH,1,100,35.401
1618272372.729743,2247150.000,6819,1,TH,1,100,35.401
1618272372.863891,2247280.000,6838,1,TH,1,100,35.477
1618272372.997007,2247409.000,6855,1,TH,1,100,35.477
1618272373.129092,2247537.000,6874,1,TH,1,100,35.365
1618272373.262208,2247666.000,6909,1,TH,1,100,35.366
1618272373.396356,2247796.000,6926,1,TH,1,100,35.408
1618272373.529472,2247925.000,6946,1,TH,1,100,35.408
1618272373.661556,2248053.000,6964,1,TH,1,100,35.430
1618272373.794672,2248182.000,6999,1,TH,1,100,35.430
1618272373.927789,2248311.000,7017,1,TH,1,100,35.360
1618272374.060905,2248440.000,7035,1,TH,1,100,35.360
1618272374.195053,2248570.000,7070,1,TH,1,100,35.436
1618272374.327137,2248698.000,7088,1,TH,1,100,35.444
1618272374.461285,2248828.000,7107,1,TH,1,100,35.400
1618272374.593369,2248956.000,7126,1,TH,1,100,35.393
1618272374.725454,2249084.000,7161,1,TH,1,100,35.443
1618272374.859602,2249214.000,7178,1,TH,1,100,35.451
1618272374.990654,2249341.000,7197,1,TH,1,100,35.466
1618272375.125834,2249472.000,7232,1,TH,1,100,35.466
1618272375.257918,2249600.000,7250,1,TH,1,100,35.397
1618272375.390003,2249728.000,7268,1,TH,1,100,35.397
1618272375.524151,2249858.000,7287,1,TH,1,100,35.407
1618272375.656235,2249986.000,7322,1,TH,1,100,35.407
1618272375.790383,2250116.000,7340,1,TH,1,100,35.478
1618272375.921435,2250243.000,7358,1,TH,1,100,35.478
1618272376.054552,2250372.000,7377,1,TH,1,100,35.354
1618272376.187668,2250501.000,7412,1,TH,1,100,35.354
1618272376.319752,2250629.000,7434,1,TH,1,100,35.440
1618272376.453900,2250759.000,7454,1,TH,1,100,35.440
1618272376.585984,2250887.000,7472,1,TH,1,100,35.397
1618272376.720132,2251017.000,7507,1,TH,1,100,35.397
1618272376.852217,2251145.000,7525,1,TH,1,100,35.417
1618272376.985333,2251274.000,7543,1,TH,1,100,35.417
1618272377.119481,2251404.000,7578,1,TH,1,100,35.480
1618272377.252597,2251533.000,7597,1,TH,1,100,35.487
1618272377.387777,2251664.000,7614,1,TH,1,100,35.354
1618272377.519861,2251792.000,7634,1,TH,1,100,35.354
1618272377.652977,2251921.000,7669,1,TH,1,100,35.374
1618272377.786093,2252050.000,7686,1,TH,1,100,35.374
1618272377.918178,2252178.000,7705,1,TH,1,100,35.354
1618272378.051294,2252307.000,7723,1,TH,1,100,35.354
1618272378.183378,2252435.000,7758,1,TH,1,100,35.472
1618272378.316494,2252564.000,7776,1,TH,1,100,35.472
1618272378.450643,2252694.000,7794,1,TH,1,100,35.477
1618272378.583759,2252823.000,7830,1,TH,1,100,35.477
1618272378.717907,2252953.000,7848,1,TH,1,100,35.447
1618272378.849991,2253081.000,7866,1,TH,1,100,35.447
1618272378.984139,2253211.000,7885,1,TH,1,100,35.361
1618272379.116223,2253339.000,7920,1,TH,1,100,35.361
1618272379.250371,2253469.000,7937,1,TH,1,100,35.366
1618272379.383487,2253598.000,7956,1,TH,1,100,35.366
1618272379.517636,2253728.000,7992,1,TH,1,100,35.388
1618272379.651784,2253858.000,8010,1,TH,1,100,35.396
1618272379.782836,2253985.000,8028,1,TH,1,100,35.439
1618272379.915952,2254114.000,8046,1,TH,1,100,35.439
1618272380.050100,2254244.000,8081,1,TH,1,100,35.404
1618272380.182184,2254372.000,8099,1,TH,1,100,35.404
1618272380.315301,2254501.000,8117,1,TH,1,100,35.441
1618272380.447385,2254629.000,8136,1,TH,1,100,35.441
1618272380.581533,2254759.000,8172,1,TH,1,100,35.411
1618272380.714649,2254888.000,8189,1,TH,1,100,35.411
1618272380.848797,2255018.000,8208,1,TH,1,100,35.375
1618272380.982945,2255148.000,8244,1,TH,1,100,35.375
1618272381.117093,2255278.000,8261,1,TH,1,100,35.421
1618272381.250210,2255407.000,8279,1,TH,1,100,35.421
1618272381.382294,2255535.000,8297,1,TH,1,100,35.487
1618272381.516442,2255665.000,8339,1,TH,1,100,35.487
1618272381.647494,2255792.000,8357,1,TH,1,100,35.357
1618272381.781642,2255922.000,8374,1,TH,1,100,35.357
1618272381.913727,2256050.000,8393,1,TH,1,100,35.428
1618272382.044779,2256177.000,8411,1,TH,1,100,35.435
1618272382.178927,2256307.000,8446,1,TH,1,100,35.385
1618272382.311011,2256435.000,8464,1,TH,1,100,35.385
1618272382.445159,2256565.000,8482,1,TH,1,100,35.473
1618272382.578275,2256694.000,8518,1,TH,1,100,35.473
1618272382.711392,2256823.000,8536,1,TH,1,100,35.397
1618272382.845540,2256953.000,8554,1,TH,1,100,35.397
1618272382.976592,2257080.000,8573,1,TH,1,100,35.382
1618272383.110740,2257210.000,8608,1,TH,1,100,35.382
1618272383.243856,2257339.000,8625,1,TH,1,100,35.405
1618272383.378004,2257469.000,8644,1,TH,1,100,35.405
1618272383.510089,2257597.000,8681,1,TH,1,100,35.387
1618272383.642173,2257725.000,8698,1,TH,1,100,35.387
1618272383.776321,2257855.000,8716,1,TH,1,100,35.372
1618272383.908405,2257983.000,8734,1,TH,1,100,35.372
1618272384.043585,2258114.000,8769,1,TH,1,100,35.433
1618272384.175669,2258242.000,8787,1,TH,1,100,35.432
1618272384.307754,2258370.000,8805,1,TH,1,100,35.402
1618272384.441902,2258500.000,8824,1,TH,1,100,35.409
1618272384.575018,2258629.000,8860,1,TH,1,100,35.359
1618272384.709166,2258759.000,8877,1,TH,1,100,35.359
1618272384.842282,2258888.000,8896,1,TH,1,100,35.298
1618272384.975398,2259017.000,8932,1,TH,1,100,35.298
1618272385.109546,2259147.000,8949,1,TH,1,100,35.361
1618272385.242662,2259276.000,8967,1,TH,1,100,35.361
1618272385.376811,2259406.000,8985,1,TH,1,100,35.447
1618272385.508895,2259534.000,9021,1,TH,1,100,35.447
1618272385.642011,2259663.000,9039,1,TH,1,100,35.452
1618272385.774095,2259791.000,9057,1,TH,1,100,35.452
1618272385.906179,2259919.000,9076,1,TH,1,100,35.474
1618272386.039296,2260048.000,9111,1,TH,1,100,35.474
1618272386.172412,2260177.000,9128,1,TH,1,100,35.437
1618272386.306560,2260307.000,9147,1,TH,1,100,35.437
1618272386.438644,2260435.000,9183,1,TH,1,100,35.440
1618272386.572792,2260565.000,9201,1,TH,1,100,35.440
1618272386.707972,2260696.000,9219,1,TH,1,100,35.338
1618272386.840056,2260824.000,9237,1,TH,1,100,35.345
1618272386.974205,2260954.000,9277,1,TH,1,100,35.459
1618272387.106289,2261082.000,9295,1,TH,1,100,35.459
1618272387.239405,2261211.000,9313,1,TH,1,100,35.454
1618272387.372521,2261340.000,9332,1,TH,1,100,35.454
1618272387.505637,2261469.000,9368,1,TH,1,100,35.411
1618272387.639785,2261599.000,9385,1,TH,1,100,35.411
1618272387.772902,2261728.000,9404,1,TH,1,100,35.487
1618272387.904986,2261856.000,9439,1,TH,1,100,35.487
1618272388.037070,2261984.000,9456,1,TH,1,100,35.365
1618272388.170186,2262113.000,9475,1,TH,1,100,35.365
1618272388.302270,2262241.000,9493,1,TH,1,100,35.398
1618272388.436419,2262371.000,9529,1,TH,1,100,35.398
1618272388.570567,2262501.000,9547,1,TH,1,100,35.365
1618272388.702651,2262629.000,9565,1,TH,1,100,35.365
1618272388.836799,2262759.000,9600,1,TH,1,100,35.461
1618272388.968883,2262887.000,9619,1,TH,1,100,35.469
1618272389.101999,2263016.000,9636,1,TH,1,100,35.536
1618272389.235116,2263145.000,9655,1,TH,1,100,35.536
1618272389.367200,2263273.000,9673,1,TH,1,100,35.445
1618272389.502380,2263404.000,9709,1,TH,1,100,35.445
1618272389.633432,2263531.000,9727,1,TH,1,100,35.496
1618272389.766548,2263660.000,9745,1,TH,1,100,35.496
1618272389.899664,2263789.000,9780,1,TH,1,100,35.417
1618272390.032781,2263918.000,9799,1,TH,1,100,35.417
1618272390.165897,2264047.000,9816,1,TH,1,100,35.473
1618272390.296949,2264174.000,9835,1,TH,1,100,35.473
1618272390.431097,2264304.000,9871,1,TH,1,100,35.390
1618272390.564213,2264433.000,9889,1,TH,1,100,35.390
1618272390.699393,2264564.000,9907,1,TH,1,100,35.463
1618272390.833541,2264694.000,9925,1,TH,1,100,35.463
1618272390.964594,2264821.000,9960,1,TH,1,100,35.440
1618272391.098742,2264951.000,9978,1,TH,1,100,35.440
1618272391.230826,2265079.000,9996,1,TH,1,100,35.403
1618272391.363942,2265208.000,10015,1,TH,1,100,35.403
1618272391.497058,2265337.000,10051,1,TH,1,100,35.412
1618272391.629143,2265465.000,10068,1,TH,1,100,35.412
1618272391.764323,2265596.000,10087,1,TH,1,100,35.357
1618272391.895375,2265723.000,10122,1,TH,1,100,35.357
1618272392.029523,2265853.000,10140,1,TH,1,100,35.448
1618272392.163671,2265983.000,10163,1,TH,1,100,35.448
1618272392.296787,2266112.000,10181,1,TH,1,100,35.445
1618272392.429904,2266241.000,10200,1,TH,1,100,35.445
1618272392.561988,2266369.000,10236,1,TH,1,100,35.417
1618272392.696136,2266499.000,10253,1,TH,1,100,35.417
1618272392.828220,2266627.000,10272,1,TH,1,100,35.435
1618272392.962368,2266757.000,10290,1,TH,1,100,35.435
1618272393.094452,2266885.000,10325,1,TH,1,100,35.466
1618272393.226537,2267013.000,10343,1,TH,1,100,35.466
1618272393.361717,2267144.000,10361,1,TH,1,100,35.430
1618272393.493801,2267272.000,10397,1,TH,1,100,35.430
1618272393.627949,2267402.000,10416,1,TH,1,100,35.410
1618272393.761065,2267531.000,10433,1,TH,1,100,35.410
1618272393.894181,2267660.000,10452,1,TH,1,100,35.390
1618272394.029361,2267791.000,10487,1,TH,1,100,35.390
1618272394.161445,2267919.000,10504,1,TH,1,100,35.380
1618272394.295594,2268049.000,10523,1,TH,1,100,35.380
1618272394.429742,2268179.000,10560,1,TH,1,100,35.403
1618272394.562858,2268308.000,10577,1,TH,1,100,35.403
1618272394.694942,2268436.000,10595,1,TH,1,100,35.370
1618272394.828058,2268565.000,10613,1,TH,1,100,35.363
1618272394.961174,2268694.000,10648,1,TH,1,100,35.431
1618272395.094290,2268823.000,10666,1,TH,1,100,35.431
1618272395.228439,2268953.000,10684,1,TH,1,100,35.471
1618272395.360523,2269081.000,10703,1,TH,1,100,35.471
1618272395.493639,2269210.000,10739,1,TH,1,100,35.401
1618272395.626755,2269339.000,10756,1,TH,1,100,35.401
1618272395.759871,2269468.000,10775,1,TH,1,100,35.416
1618272395.894019,2269598.000,10793,1,TH,1,100,35.416
1618272396.027136,2269727.000,10828,1,TH,1,100,35.401
1618272396.162316,2269858.000,10846,1,TH,1,100,35.401
1618272396.294400,2269986.000,10864,1,TH,1,100,35.439
1618272396.427516,2270115.000,10900,1,TH,1,100,35.439
1618272396.560632,2270244.000,10918,1,TH,1,100,35.365
1618272396.693748,2270373.000,10936,1,TH,1,100,35.365
1618272396.826864,2270502.000,10955,1,TH,1,100,35.530
1618272396.957917,2270629.000,10990,1,TH,1,100,35.530
1618272397.091033,2270758.000,11007,1,TH,1,100,35.365
1618272397.224149,2270887.000,11026,1,TH,1,100,35.365
1618272397.357265,2271016.000,11044,1,TH,1,100,35.419
1618272397.491413,2271146.000,11085,1,TH,1,100,35.419
1618272397.623498,2271274.000,11104,1,TH,1,100,35.466
1618272397.756614,2271403.000,11121,1,TH,1,100,35.466
1618272397.888698,2271531.000,11140,1,TH,1,100,35.431
1618272398.021814,2271660.000,11175,1,TH,1,100,35.431
1618272398.155962,2271790.000,11192,1,TH,1,100,35.474
1618272398.288047,2271918.000,11211,1,TH,1,100,35.467
1618272398.423227,2272049.000,11248,1,TH,1,100,35.442
1618272398.554279,2272176.000,11265,1,TH,1,100,35.442
1618272398.687395,2272305.000,11283,1,TH,1,100,35.457
1618272398.821543,2272435.000,11301,1,TH,1,100,35.457
1618272398.953627,2272563.000,11336,1,TH,1,100,35.353
1618272399.086744,2272692.000,11355,1,TH,1,100,35.353
1618272399.217796,2272819.000,11372,1,TH,1,100,35.353
1618272399.350912,2272948.000,11391,1,TH,1,100,35.353
1618272399.484028,2273077.000,11427,1,TH,1,100,35.383
1618272399.617144,2273206.000,11444,1,TH,1,100,35.383
1618272399.751292,2273336.000,11463,1,TH,1,100,35.366
1618272399.883377,2273464.000,11481,1,TH,1,100,35.366
1618272400.018557,2273595.000,11516,1,TH,1,100,35.419
1618272400.150641,2273723.000,11534,1,TH,1,100,35.419
1618272400.284789,2273853.000,11552,1,TH,1,100,35.414
1618272400.417905,2273982.000,11588,1,TH,1,100,35.421
1618272400.549989,2274110.000,11606,1,TH,1,100,35.434
1618272400.685169,2274241.000,11624,1,TH,1,100,35.427
1618272400.816222,2274368.000,11643,1,TH,1,100,35.427
1618272400.949338,2274497.000,11678,1,TH,1,100,35.434
1618272401.083486,2274627.000,11695,1,TH,1,100,35.373
1618272401.215570,2274755.000,11714,1,TH,1,100,35.373
1618272401.348686,2274884.000,11732,1,TH,1,100,35.436
1618272401.480771,2275012.000,11768,1,TH,1,100,35.429
1618272401.614919,2275142.000,11786,1,TH,1,100,35.432
1618272401.748035,2275271.000,11804,1,TH,1,100,35.432
1618272401.882183,2275401.000,11839,1,TH,1,100,35.356
1618272402.016331,2275531.000,11857,1,TH,1,100,35.356
1618272402.148415,2275659.000,11875,1,TH,1,100,35.414
1618272402.281532,2275788.000,11894,1,TH,1,100,35.421
1618272402.413616,2275916.000,11930,1,TH,1,100,35.444
1618272402.547764,2276046.000,11947,1,TH,1,100,35.444
1618272402.679848,2276174.000,11966,1,TH,1,100,35.434
1618272402.813996,2276304.000,11989,1,TH,1,100,35.434
1618272402.947112,2276433.000,12024,1,TH,1,100,35.404
1618272403.078165,2276560.000,12042,1,TH,1,100,35.404
1618272403.211281,2276689.000,12060,1,TH,1,100,35.363
1618272403.345429,2276819.000,12095,1,TH,1,100,35.356
1618272403.478545,2276948.000,12115,1,TH,1,100,35.361
1618272403.611661,2277077.000,12132,1,TH,1,100,35.368
1618272403.744777,2277206.000,12151,1,TH,1,100,35.458
1618272403.878925,2277336.000,12186,1,TH,1,100,35.458
1618272404.012042,2277465.000,12203,1,TH,1,100,35.396
1618272404.146190,2277595.000,12222,1,TH,1,100,35.396
1618272404.278274,2277723.000,12258,1,TH,1,100,35.414
1618272404.411390,2277852.000,12276,1,TH,1,100,35.414
1618272404.543474,2277980.000,12294,1,TH,1,100,35.424
1618272404.675559,2278108.000,12312,1,TH,1,100,35.424
1618272404.809707,2278238.000,12347,1,TH,1,100,35.406
1618272404.940759,2278365.000,12365,1,TH,1,100,35.406
1618272405.075939,2278496.000,12383,1,TH,1,100,35.434
1618272405.208023,2278624.000,12402,1,TH,1,100,35.434
1618272405.340107,2278752.000,12437,1,TH,1,100,35.464
1618272405.474256,2278882.000,12455,1,TH,1,100,35.464
1618272405.607372,2279011.000,12474,1,TH,1,100,35.388
1618272405.741520,2279141.000,12509,1,TH,1,100,35.388
1618272405.873604,2279269.000,12527,1,TH,1,100,35.401
1618272406.006720,2279398.000,12545,1,TH,1,100,35.401
1618272406.139836,2279527.000,12563,1,TH,1,100,35.456
1618272406.271921,2279655.000,12598,1,TH,1,100,35.456
1618272406.406069,2279785.000,12618,1,TH,1,100,35.479
1618272406.538153,2279913.000,12635,1,TH,1,100,35.479
1618272406.672301,2280043.000,12654,1,TH,1,100,35.394
1618272406.804385,2280171.000,12689,1,TH,1,100,35.394
1618272406.937501,2280300.000,12706,1,TH,1,100,35.426
1618272407.071650,2280430.000,12725,1,TH,1,100,35.426
1618272407.204766,2280559.000,12743,1,TH,1,100,35.398
1618272407.339946,2280690.000,12778,1,TH,1,100,35.398
1618272407.472030,2280818.000,12797,1,TH,1,100,35.443
1618272407.605146,2280947.000,12815,1,TH,1,100,35.443
1618272407.739294,2281077.000,12850,1,TH,1,100,35.330
1618272407.871378,2281205.000,12868,1,TH,1,100,35.330
1618272408.005527,2281335.000,12886,1,TH,1,100,35.383
1618272408.137611,2281463.000,12910,1,TH,1,100,35.390
1618272408.270727,2281592.000,12945,1,TH,1,100,35.408
1618272408.404875,2281722.000,12963,1,TH,1,100,35.408
1618272408.537991,2281851.000,12982,1,TH,1,100,35.501
1618272408.672139,2281981.000,13018,1,TH,1,100,35.501
1618272408.804224,2282109.000,13035,1,TH,1,100,35.440
1618272408.938371,2282239.000,13053,1,TH,1,100,35.440
1618272409.070456,2282367.000,13071,1,TH,1,100,35.395
1618272409.204604,2282497.000,13106,1,TH,1,100,35.395
1618272409.337720,2282626.000,13124,1,TH,1,100,35.464
1618272409.471868,2282756.000,13143,1,TH,1,100,35.464
1618272409.606016,2282886.000,13162,1,TH,1,100,35.476
1618272409.737068,2283013.000,13197,1,TH,1,100,35.476
1618272409.871217,2283143.000,13214,1,TH,1,100,35.464
1618272410.005365,2283273.000,13233,1,TH,1,100,35.464
1618272410.137449,2283401.000,13268,1,TH,1,100,35.380
1618272410.270565,2283530.000,13286,1,TH,1,100,35.380
1618272410.402649,2283658.000,13305,1,TH,1,100,35.445
1618272410.535765,2283787.000,13324,1,TH,1,100,35.445
1618272410.668882,2283916.000,13359,1,TH,1,100,35.422
1618272410.801998,2284045.000,13377,1,TH,1,100,35.422
1618272410.936146,2284175.000,13395,1,TH,1,100,35.397
1618272411.069262,2284304.000,13414,1,TH,1,100,35.397
1618272411.202378,2284433.000,13449,1,TH,1,100,35.451
1618272411.334462,2284561.000,13466,1,TH,1,100,35.451
1618272411.468611,2284691.000,13486,1,TH,1,100,35.392
1618272411.599663,2284818.000,13521,1,TH,1,100,35.392
1618272411.733811,2284948.000,13539,1,TH,1,100,35.458
1618272411.866927,2285077.000,13557,1,TH,1,100,35.465
1618272411.997979,2285204.000,13575,1,TH,1,100,35.450
1618272412.132128,2285334.000,13610,1,TH,1,100,35.450
1618272412.264212,2285462.000,13628,1,TH,1,100,35.551
1618272412.397328,2285591.000,13647,1,TH,1,100,35.551
1618272412.530444,2285720.000,13666,1,TH,1,100,35.541
1618272412.662528,2285848.000,13701,1,TH,1,100,35.541
1618272412.796676,2285978.000,13718,1,TH,1,100,35.497
1618272412.927729,2286105.000,13737,1,TH,1,100,35.497
1618272413.061877,2286235.000,13772,1,TH,1,100,35.419
1618272413.194993,2286364.000,13790,1,TH,1,100,35.419
1618272413.329141,2286494.000,13808,1,TH,1,100,35.440
1618272413.461225,2286622.000,13832,1,TH,1,100,35.440
1618272413.593310,2286750.000,13867,1,TH,1,100,35.381
1618272413.727458,2286880.000,13885,1,TH,1,100,35.381
1618272413.859542,2287008.000,13903,1,TH,1,100,35.369
1618272413.994722,2287139.000,13922,1,TH,1,100,35.369
1618272414.126806,2287267.000,13957,1,TH,1,100,35.379
1618272414.257859,2287394.000,13974,1,TH,1,100,35.379
1618272414.392007,2287524.000,13993,1,TH,1,100,35.427
1618272414.524091,2287652.000,14029,1,TH,1,100,35.427
1618272414.658239,2287782.000,14047,1,TH,1,100,35.422
1618272414.791355,2287911.000,14065,1,TH,1,100,35.429
1618272414.924471,2288040.000,14083,1,TH,1,100,35.363
1618272415.059651,2288171.000,14118,1,TH,1,100,35.356
1618272415.191736,2288299.000,14136,1,TH,1,100,35.356
1618272415.325884,2288429.000,14154,1,TH,1,100,35.363
1618272415.457968,2288557.000,14190,1,TH,1,100,35.495
1618272415.591084,2288686.000,14209,1,TH,1,100,35.495
1618272415.723168,2288814.000,14226,1,TH,1,100,35.476
1618272415.855253,2288942.000,14245,1,TH,1,100,35.476
1618272415.988369,2289071.000,14280,1,TH,1,100,35.530
1618272416.121485,2289200.000,14297,1,TH,1,100,35.530
1618272416.255633,2289330.000,14316,1,TH,1,100,35.487
1618272416.387717,2289458.000,14334,1,TH,1,100,35.487
1618272416.520833,2289587.000,14370,1,TH,1,100,35.471
1618272416.656013,2289718.000,14388,1,TH,1,100,35.471
1618272416.789129,2289847.000,14406,1,TH,1,100,35.497
1618272416.923278,2289977.000,14441,1,TH,1,100,35.497
1618272417.056394,2290106.000,14460,1,TH,1,100,35.421
1618272417.189510,2290235.000,14477,1,TH,1,100,35.421
1618272417.323658,2290365.000,14496,1,TH,1,100,35.473
1618272417.456774,2290494.000,14532,1,TH,1,100,35.473
1618272417.590922,2290624.000,14549,1,TH,1,100,35.492
1618272417.724038,2290753.000,14568,1,TH,1,100,35.499
1618272417.856122,2290881.000,14586,1,TH,1,100,35.479
1618272417.988207,2291009.000,14621,1,TH,1,100,35.479
1618272418.121323,2291138.000,14639,1,TH,1,100,35.519
1618272418.253407,2291266.000,14657,1,TH,1,100,35.519
1618272418.387555,2291396.000,14693,1,TH,1,100,35.504
1618272418.521703,2291526.000,14711,1,TH,1,100,35.504
1618272418.653788,2291654.000,14729,1,TH,1,100,35.526
1618272418.787936,2291784.000,14753,1,TH,1,100,35.526
1618272418.921052,2291913.000,14788,1,TH,1,100,35.400
1618272419.054168,2292042.000,14805,1,TH,1,100,35.400
1618272419.188316,2292172.000,14824,1,TH,1,100,35.440
1618272419.320400,2292300.000,14859,1,TH,1,100,35.440
1618272419.455580,2292431.000,14878,1,TH,1,100,35.445
1618272419.586633,2292558.000,14896,1,TH,1,100,35.445
1618272419.719749,2292687.000,14914,1,TH,1,100,35.508
1618272419.852865,2292816.000,14949,1,TH,1,100,35.508
1618272419.985981,2292945.000,14967,1,TH,1,100,35.501
1618272420.119097,2293074.000,14985,1,TH,1,100,35.501
1618272420.250150,2293201.000,15004,1,TH,1,100,35.422
1618272420.384298,2293331.000,15040,1,TH,1,100,35.429
1618272420.517414,2293460.000,15057,1,TH,1,100,35.505
1618272420.652594,2293591.000,15076,1,TH,1,100,35.505
1618272420.786742,2293721.000,15111,1,TH,1,100,35.520
1618272420.917794,2293848.000,15128,1,TH,1,100,35.520
1618272421.051942,2293978.000,15147,1,TH,1,100,35.508
1618272421.184027,2294106.000,15165,1,TH,1,100,35.508
1618272421.317143,2294235.000,15200,1,TH,1,100,35.450
1618272421.450259,2294364.000,15219,1,TH,1,100,35.450
1618272421.582343,2294492.000,15237,1,TH,1,100,35.419
1618272421.717523,2294623.000,15272,1,TH,1,100,35.419
1618272421.848576,2294750.000,15291,1,TH,1,100,35.465
1618272421.981692,2294879.000,15308,1,TH,1,100,35.465
1618272422.115840,2295009.000,15327,1,TH,1,100,35.543
1618272422.248956,2295138.000,15362,1,TH,1,100,35.543
1618272422.382072,2295267.000,15381,1,TH,1,100,35.573
1618272422.514156,2295395.000,15399,1,TH,1,100,35.573
1618272422.648304,2295525.000,15417,1,TH,1,100,35.500
1618272422.780389,2295653.000,15452,1,TH,1,100,35.500
1618272422.914537,2295783.000,15470,1,TH,1,100,35.485
1618272423.047653,2295912.000,15488,1,TH,1,100,35.492
1618272423.179737,2296040.000,15507,1,TH,1,100,35.508
1618272423.314917,2296171.000,15542,1,TH,1,100,35.508
1618272423.447001,2296299.000,15560,1,TH,1,100,35.520
1618272423.581150,2296429.000,15579,1,TH,1,100,35.520
1618272423.714266,2296558.000,15614,1,TH,1,100,35.528
1618272423.846350,2296686.000,15631,1,TH,1,100,35.528
1618272423.981530,2296817.000,15650,1,TH,1,100,35.442
1618272424.112582,2296944.000,15673,1,TH,1,100,35.442
1618272424.246730,2297074.000,15708,1,TH,1,100,35.565
1618272424.380878,2297204.000,15727,1,TH,1,100,35.565
1618272424.513994,2297333.000,15745,1,TH,1,100,35.530
1618272424.646079,2297461.000,15780,1,TH,1,100,35.530
1618272424.779195,2297590.000,15799,1,TH,1,100,35.530
1618272424.912311,2297719.000,15816,1,TH,1,100,35.530
1618272425.045427,2297848.000,15835,1,TH,1,100,35.517
1618272425.179575,2297978.000,15870,1,TH,1,100,35.517
1618272425.311660,2298106.000,15887,1,TH,1,100,35.474
1618272425.443744,2298234.000,15907,1,TH,1,100,35.474
1618272425.576860,2298363.000,15925,1,TH,1,100,35.492
1618272425.708944,2298491.000,15960,1,TH,1,100,35.492
1618272425.843092,2298621.000,15978,1,TH,1,100,35.580
1618272425.975177,2298749.000,15996,1,TH,1,100,35.588
1618272426.110357,2298880.000,16031,1,TH,1,100,35.494
1618272426.243473,2299009.000,16050,1,TH,1,100,35.494
1618272426.375557,2299137.000,16068,1,TH,1,100,35.562
1618272426.508673,2299266.000,16087,1,TH,1,100,35.562
1618272426.641789,2299395.000,16122,1,TH,1,100,35.504
1618272426.774905,2299524.000,16139,1,TH,1,100,35.504
1618272426.905958,2299651.000,16158,1,TH,1,100,35.486
1618272427.039074,2299780.000,16176,1,TH,1,100,35.486
1618272427.172190,2299909.000,16211,1,TH,1,100,35.481
1618272427.305306,2300038.000,16229,1,TH,1,100,35.481
1618272427.439454,2300168.000,16248,1,TH,1,100,35.529
1618272427.571539,2300296.000,16283,1,TH,1,100,35.529
1618272427.703623,2300424.000,16302,1,TH,1,100,35.443
1618272427.835707,2300552.000,16319,1,TH,1,100,35.443
1618272427.968823,2300681.000,16338,1,TH,1,100,35.491
1618272428.102971,2300811.000,16373,1,TH,1,100,35.491
1618272428.235056,2300939.000,16390,1,TH,1,100,35.440
1618272428.370236,2301070.000,16410,1,TH,1,100,35.440
1618272428.502320,2301198.000,16428,1,TH,1,100,35.508
1618272428.635436,2301327.000,16463,1,TH,1,100,35.515
1618272428.769584,2301457.000,16481,1,TH,1,100,35.576
1618272428.901668,2301585.000,16499,1,TH,1,100,35.576
1618272429.034785,2301714.000,16534,1,TH,1,100,35.594
1618272429.165837,2301841.000,16553,1,TH,1,100,35.594
1618272429.298953,2301970.000,16570,1,TH,1,100,35.551
1618272429.432069,2302099.000,16595,1,TH,1,100,35.551
1618272429.565185,2302228.000,16630,1,TH,1,100,35.520
1618272429.699333,2302358.000,16647,1,TH,1,100,35.520
1618272429.831418,2302486.000,16666,1,TH,1,100,35.448
1618272429.966598,2302617.000,16684,1,TH,1,100,35.448
1618272430.098682,2302745.000,16719,1,TH,1,100,35.485
1618272430.232830,2302875.000,16737,1,TH,1,100,35.485
1618272430.366978,2303005.000,16755,1,TH,1,100,35.485
1618272430.499062,2303133.000,16791,1,TH,1,100,35.485
1618272430.634242,2303264.000,16810,1,TH,1,100,35.434
1618272430.765295,2303391.000,16827,1,TH,1,100,35.434
1618272430.898411,2303520.000,16846,1,TH,1,100,35.536
1618272431.032559,2303650.000,16881,1,TH,1,100,35.536
1618272431.164643,2303778.000,16898,1,TH,1,100,35.465
1618272431.297759,2303907.000,16917,1,TH,1,100,35.472
1618272431.429844,2304035.000,16936,1,TH,1,100,35.565
1618272431.563992,2304165.000,16971,1,TH,1,100,35.565
1618272431.698140,2304295.000,16989,1,TH,1,100,35.538
1618272431.832288,2304425.000,17007,1,TH,1,100,35.538
1618272431.966436,2304555.000,17043,1,TH,1,100,35.507
1618272432.098520,2304683.000,17061,1,TH,1,100,35.507
1618272432.232668,2304813.000,17078,1,TH,1,100,35.515
1618272432.364753,2304941.000,17097,1,TH,1,100,35.515
1618272432.498901,2305071.000,17133,1,TH,1,100,35.462
1618272432.630985,2305199.000,17150,1,TH,1,100,35.462
1618272432.765133,2305329.000,17169,1,TH,1,100,35.555
1618272432.899281,2305459.000,17187,1,TH,1,100,35.555
1618272433.030333,2305586.000,17222,1,TH,1,100,35.562
1618272433.163450,2305715.000,17240,1,TH,1,100,35.562
1618272433.297597,2305845.000,17258,1,TH,1,100,35.515
1618272433.429682,2305973.000,17278,1,TH,1,100,35.515
1618272433.562798,2306102.000,17313,1,TH,1,100,35.575
1618272433.695914,2306231.000,17330,1,TH,1,100,35.583
1618272433.830062,2306361.000,17349,1,TH,1,100,35.554
1618272433.963178,2306490.000,17384,1,TH,1,100,35.554
1618272434.097327,2306620.000,17401,1,TH,1,100,35.544
