EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1618272451.273955,2323265.500,20363,2,PI,1,100,152257
1618272451.315747,2323306.000,20363,2,PI,1,100,152286
1618272451.354272,2323343.333,20381,3,PI,1,100,152252
1618272451.392797,2323380.667,20381,3,PI,1,100,152283
1618272451.431321,2323418.000,20381,3,PI,1,100,152371
1618272451.470190,2323455.667,20399,3,PI,1,100,152463
1618272451.509058,2323493.333,20399,3,PI,1,100,152577
1618272451.547927,2323531.000,20399,3,PI,1,100,152663
1618272451.590235,2323572.000,20418,2,PI,1,100,152771
1618272451.632543,2323613.000,20418,2,PI,1,100,152855
1618272451.671412,2323650.667,20435,3,PI,1,100,152925
1618272451.710280,2323688.333,20435,3,PI,1,100,153001
1618272451.749149,2323726.000,20435,3,PI,1,100,153061
1618272451.789909,2323765.500,20454,2,PI,1,100,153159
1618272451.830670,2323805.000,20454,2,PI,1,100,153246
1618272451.869882,2323843.000,20470,3,PI,1,100,153254
1618272451.909095,2323881.000,20470,3,PI,1,100,152908
1618272451.948307,2323919.000,20470,3,PI,1,100,152428
1618272451.986832,2323956.333,20489,3,PI,1,100,152089
1618272452.025356,2323993.667,20489,3,PI,1,100,151925
1618272452.063881,2324031.000,20489,3,PI,1,100,151830
1618272452.105157,2324071.000,20507,2,PI,1,100,151818
1618272452.146434,2324111.000,20507,2,PI,1,100,151906
1618272452.187710,2324151.000,20525,2,PI,1,100,151967
1618272452.228986,2324191.000,20525,2,PI,1,100,151984
1618272452.268199,2324229.000,20542,3,PI,1,100,151995
1618272452.307411,2324267.000,20542,3,PI,1,100,152069
1618272452.346624,2324305.000,20542,3,PI,1,100,152144
1618272452.390308,2324347.333,20561,3,PI,1,100,152227
1618272452.433992,2324389.667,20561,3,PI,1,100,152352
1618272452.477676,2324432.000,20561,3,PI,1,100,152440
1618272452.511729,2324465.000,20579,2,PI,1,100,152543
1618272452.545782,2324498.000,20579,2,PI,1,100,152634
1618272452.590498,2324541.333,20598,3,PI,1,100,152714
1618272452.635214,2324584.667,20598,3,PI,1,100,152796
1618272452.679930,2324628.000,20598,3,PI,1,100,152882
1618272452.718455,2324665.333,20615,3,PI,1,100,152980
1618272452.756979,2324702.667,20615,3,PI,1,100,153103
1618272452.795504,2324740.000,20615,3,PI,1,100,153189
1618272452.837296,2324780.500,20632,2,PI,1,100,153127
1618272452.879088,2324821.000,20632,2,PI,1,100,152884
1618272452.918301,2324859.000,20650,3,PI,1,100,152652
1618272452.957513,2324897.000,20650,3,PI,1,100,152557
1618272452.996726,2324935.000,20650,3,PI,1,100,152540
1618272453.035250,2324972.333,20669,3,PI,1,100,152548
1618272453.073775,2325009.667,20669,3,PI,1,100,152633
1618272453.112300,2325047.000,20669,3,PI,1,100,152713
1618272453.154092,2325087.500,20686,2,PI,1,100,152774
1618272453.195884,2325128.000,20686,2,PI,1,100,152805
1618272453.235097,2325166.000,20704,3,PI,1,100,152845
1618272453.274309,2325204.000,20704,3,PI,1,100,152927
1618272453.313522,2325242.000,20704,3,PI,1,100,153019
1618272453.354282,2325281.500,20722,2,PI,1,100,153112
1618272453.395042,2325321.000,20722,2,PI,1,100,153206
1618272453.434599,2325359.333,20741,3,PI,1,100,153303
1618272453.474155,2325397.667,20741,3,PI,1,100,153399
1618272453.513712,2325436.000,20741,3,PI,1,100,153474
1618272453.555504,2325476.500,20759,2,PI,1,100,153563
1618272453.597296,2325517.000,20759,2,PI,1,100,153653
1618272453.641325,2325559.667,20777,3,PI,1,100,153739
1618272453.685353,2325602.333,20777,3,PI,1,100,153823
1618272453.729381,2325645.000,20777,3,PI,1,100,153910
1618272453.762402,2325677.000,20793,2,PI,1,100,153989
1618272453.795423,2325709.000,20793,2,PI,1,100,154075
1618272453.840483,2325752.667,20812,3,PI,1,100,154042
1618272453.885543,2325796.333,20812,3,PI,1,100,153864
1618272453.930603,2325840.000,20812,3,PI,1,100,153755
1618272453.968783,2325877.000,20830,3,PI,1,100,153723
1618272454.006964,2325914.000,20830,3,PI,1,100,153751
1618272454.045145,2325951.000,20830,3,PI,1,100,153771
1618272454.086937,2325991.500,20849,2,PI,1,100,153832
1618272454.128729,2326032.000,20849,2,PI,1,100,153906
1618272454.167598,2326069.667,20866,3,PI,1,100,153907
1618272454.206466,2326107.333,20866,3,PI,1,100,153936
1618272454.245335,2326145.000,20866,3,PI,1,100,153962
1618272454.283515,2326182.000,20884,3,PI,1,100,154029
1618272454.321696,2326219.000,20884,3,PI,1,100,154086
1618272454.359877,2326256.000,20884,3,PI,1,100,154146
1618272454.402701,2326297.500,20902,2,PI,1,100,154209
1618272454.445525,2326339.000,20902,2,PI,1,100,154254
1618272454.484050,2326376.333,20921,3,PI,1,100,154323
1618272454.522574,2326413.667,20921,3,PI,1,100,154383
1618272454.561099,2326451.000,20921,3,PI,1,100,154449
1618272454.602375,2326491.000,20938,2,PI,1,100,154512
1618272454.643651,2326531.000,20938,2,PI,1,100,154577
1618272454.682864,2326569.000,20955,3,PI,1,100,154627
1618272454.722076,2326607.000,20955,3,PI,1,100,154703
1618272454.761289,2326645.000,20955,3,PI,1,100,154757
1618272454.803597,2326686.000,20973,2,PI,1,100,154687
1618272454.845906,2326727.000,20973,2,PI,1,100,154569
1618272454.890621,2326770.333,20992,3,PI,1,100,154533
1618272454.935338,2326813.667,20992,3,PI,1,100,154560
1618272454.980053,2326857.000,20992,3,PI,1,100,154593
1618272455.013075,2326889.000,21010,2,PI,1,100,154630
1618272455.046096,2326921.000,21010,2,PI,1,100,154706
1618272455.090812,2326964.333,21028,3,PI,1,100,154717
1618272455.135528,2327007.667,21028,3,PI,1,100,154731
1618272455.180244,2327051.000,21028,3,PI,1,100,154751
1618272455.218424,2327088.000,21044,3,PI,1,100,154785
1618272455.256605,2327125.000,21044,3,PI,1,100,154830
1618272455.294785,2327162.000,21044,3,PI,1,100,154873
1618272455.336578,2327202.500,21064,2,PI,1,100,154926
1618272455.378370,2327243.000,21064,2,PI,1,100,154975
1618272455.417239,2327280.667,21082,3,PI,1,100,155001
1618272455.456107,2327318.333,21082,3,PI,1,100,155049
1618272455.494976,2327356.000,21082,3,PI,1,100,155087
1618272455.533500,2327393.333,21100,3,PI,1,100,155125
1618272455.572025,2327430.667,21100,3,PI,1,100,155161
1618272455.610549,2327468.000,21100,3,PI,1,100,155183
1618272455.649418,2327505.667,21117,3,PI,1,100,155107
1618272455.688287,2327543.333,21117,3,PI,1,100,155023
1618272455.727155,2327581.000,21117,3,PI,1,100,155002
1618272455.768689,2327621.250,21140,4,PI,1,100,155024
1618272455.810224,2327661.500,21140,4,PI,1,100,155056
1618272455.851758,2327701.750,21140,4,PI,1,100,155097
1618272455.893292,2327742.000,21140,4,PI,1,100,155134
1618272455.932849,2327780.333,21159,3,PI,1,100,155140
1618272455.972405,2327818.667,21159,3,PI,1,100,155131
1618272456.011962,2327857.000,21159,3,PI,1,100,155159
1618272456.052722,2327896.500,21176,2,PI,1,100,155188
1618272456.093482,2327936.000,21176,2,PI,1,100,155213
1618272456.132351,2327973.667,21194,3,PI,1,100,155253
1618272456.171220,2328011.333,21194,3,PI,1,100,155292
1618272456.210088,2328049.000,21194,3,PI,1,100,155330
1618272456.254804,2328092.333,21212,3,PI,1,100,155372
1618272456.299520,2328135.667,21212,3,PI,1,100,155409
1618272456.344236,2328179.000,21212,3,PI,1,100,155441
1618272456.386029,2328219.500,21231,2,PI,1,100,155486
1618272456.427821,2328260.000,21231,2,PI,1,100,155537
1618272456.466002,2328297.000,21249,3,PI,1,100,155553
1618272456.504182,2328334.000,21249,3,PI,1,100,155478
1618272456.542363,2328371.000,21249,3,PI,1,100,155370
1618272456.581575,2328409.000,21267,3,PI,1,100,155291
1618272456.620788,2328447.000,21267,3,PI,1,100,155292
1618272456.660000,2328485.000,21267,3,PI,1,100,155306
1618272456.701792,2328525.500,21283,2,PI,1,100,155330
1618272456.743585,2328566.000,21283,2,PI,1,100,155374
1618272456.781765,2328603.000,21302,3,PI,1,100,155360
1618272456.819946,2328640.000,21302,3,PI,1,100,155352
1618272456.858127,2328677.000,21302,3,PI,1,100,155358
1618272456.897339,2328715.000,21320,3,PI,1,100,155360
1618272456.936552,2328753.000,21320,3,PI,1,100,155376
1618272456.975764,2328791.000,21320,3,PI,1,100,155393
1618272457.017556,2328831.500,21338,2,PI,1,100,155404
1618272457.059349,2328872.000,21338,2,PI,1,100,155424
1618272457.098217,2328909.667,21355,3,PI,1,100,155457
1618272457.137086,2328947.333,21355,3,PI,1,100,155463
1618272457.175954,2328985.000,21355,3,PI,1,100,155497
1618272457.217231,2329025.000,21373,2,PI,1,100,155537
1618272457.258507,2329065.000,21373,2,PI,1,100,155552
1618272457.303223,2329108.333,21392,3,PI,1,100,155464
1618272457.347939,2329151.667,21392,3,PI,1,100,155333
1618272457.392655,2329195.000,21392,3,PI,1,100,155245
1618272457.425676,2329227.000,21411,2,PI,1,100,155217
1618272457.458697,2329259.000,21411,2,PI,1,100,155195
1618272457.503069,2329302.000,21428,3,PI,1,100,155209
1618272457.547441,2329345.000,21428,3,PI,1,100,155227
1618272457.591813,2329388.000,21428,3,PI,1,100,155226
1618272457.633605,2329428.500,21445,2,PI,1,100,155207
1618272457.675398,2329469.000,21445,2,PI,1,100,155216
1618272457.713578,2329506.000,21463,3,PI,1,100,155219
1618272457.751759,2329543.000,21463,3,PI,1,100,155240
1618272457.789940,2329580.000,21463,3,PI,1,100,155277
1618272457.828808,2329617.667,21482,3,PI,1,100,155295
1618272457.867677,2329655.333,21482,3,PI,1,100,155332
1618272457.906545,2329693.000,21482,3,PI,1,100,155363
1618272457.948338,2329733.500,21500,2,PI,1,100,155393
1618272457.990130,2329774.000,21500,2,PI,1,100,155418
1618272458.028654,2329811.333,21518,3,PI,1,100,155451
1618272458.067179,2329848.667,21518,3,PI,1,100,155504
1618272458.105704,2329886.000,21518,3,PI,1,100,155518
1618272458.144572,2329923.667,21534,3,PI,1,100,155433
1618272458.183441,2329961.333,21534,3,PI,1,100,155251
1618272458.222309,2329999.000,21534,3,PI,1,100,155133
1618272458.264617,2330040.000,21553,2,PI,1,100,155059
1618272458.306926,2330081.000,21553,2,PI,1,100,155031
1618272458.345450,2330118.333,21572,3,PI,1,100,155013
1618272458.383975,2330155.667,21572,3,PI,1,100,155048
1618272458.422499,2330193.000,21572,3,PI,1,100,155047
1618272458.463776,2330233.000,21590,2,PI,1,100,155029
1618272458.505052,2330273.000,21590,2,PI,1,100,155029
1618272458.549768,2330316.333,21607,3,PI,1,100,155029
1618272458.594484,2330359.667,21607,3,PI,1,100,155056
1618272458.639200,2330403.000,21607,3,PI,1,100,155086
1618272458.672737,2330435.500,21625,2,PI,1,100,155125
1618272458.706274,2330468.000,21625,2,PI,1,100,155156
1618272458.750302,2330510.667,21643,3,PI,1,100,155181
1618272458.794330,2330553.333,21643,3,PI,1,100,155218
1618272458.838358,2330596.000,21643,3,PI,1,100,155251
1618272458.877227,2330633.667,21662,3,PI,1,100,155287
1618272458.916095,2330671.333,21662,3,PI,1,100,155325
1618272458.954964,2330709.000,21662,3,PI,1,100,155310
1618272458.996240,2330749.000,21679,2,PI,1,100,155151
1618272459.037517,2330789.000,21679,2,PI,1,100,154946
1618272459.075697,2330826.000,21696,3,PI,1,100,154833
1618272459.113878,2330863.000,21696,3,PI,1,100,154785
1618272459.152059,2330900.000,21696,3,PI,1,100,154753
1618272459.190927,2330937.667,21714,3,PI,1,100,154767
1618272459.229796,2330975.333,21714,3,PI,1,100,154802
1618272459.268664,2331013.000,21714,3,PI,1,100,154768
1618272459.310972,2331054.000,21734,2,PI,1,100,154746
1618272459.353281,2331095.000,21734,2,PI,1,100,154757
1618272459.392149,2331132.667,21752,3,PI,1,100,154763
1618272459.431018,2331170.333,21752,3,PI,1,100,154809
1618272459.469886,2331208.000,21752,3,PI,1,100,154845
1618272459.510647,2331247.500,21770,2,PI,1,100,154889
1618272459.551407,2331287.000,21770,2,PI,1,100,154928
1618272459.590620,2331325.000,21786,3,PI,1,100,154953
1618272459.629832,2331363.000,21786,3,PI,1,100,154987
1618272459.669044,2331401.000,21786,3,PI,1,100,155013
1618272459.710321,2331441.000,21805,2,PI,1,100,155055
1618272459.751597,2331481.000,21805,2,PI,1,100,155048
1618272459.790122,2331518.333,21823,3,PI,1,100,154899
1618272459.828646,2331555.667,21823,3,PI,1,100,154675
1618272459.867171,2331593.000,21823,3,PI,1,100,154496
1618272459.908963,2331633.500,21841,2,PI,1,100,154398
1618272459.950756,2331674.000,21841,2,PI,1,100,154350
1618272459.994784,2331716.667,21857,3,PI,1,100,154359
1618272460.038812,2331759.333,21857,3,PI,1,100,154382
1618272460.082840,2331802.000,21857,3,PI,1,100,154398
1618272460.122052,2331840.000,21876,3,PI,1,100,154368
1618272460.161265,2331878.000,21876,3,PI,1,100,154364
1618272460.200477,2331916.000,21876,3,PI,1,100,154392
1618272460.242270,2331956.500,21894,2,PI,1,100,154415
1618272460.284062,2331997.000,21894,2,PI,1,100,154486
1618272460.323274,2332035.000,21914,3,PI,1,100,154523
1618272460.362487,2332073.000,21914,3,PI,1,100,154591
1618272460.401700,2332111.000,21914,3,PI,1,100,154636
1618272460.440912,2332149.000,21931,3,PI,1,100,154670
1618272460.480124,2332187.000,21931,3,PI,1,100,154724
1618272460.519337,2332225.000,21931,3,PI,1,100,154765
1618272460.560613,2332265.000,21948,2,PI,1,100,154825
1618272460.601890,2332305.000,21948,2,PI,1,100,154889
1618272460.640414,2332342.333,21966,3,PI,1,100,154921
1618272460.678939,2332379.667,21966,3,PI,1,100,154799
1618272460.717463,2332417.000,21966,3,PI,1,100,154534
1618272460.759256,2332457.500,21985,2,PI,1,100,154295
1618272460.801048,2332498.000,21985,2,PI,1,100,154154
1618272460.839916,2332535.667,22003,3,PI,1,100,154081
1618272460.878785,2332573.333,22003,3,PI,1,100,154060
1618272460.917654,2332611.000,22003,3,PI,1,100,154115
1618272460.958930,2332651.000,22021,2,PI,1,100,154114
1618272461.000206,2332691.000,22021,2,PI,1,100,154106
1618272461.038731,2332728.333,22042,3,PI,1,100,154091
1618272461.077255,2332765.667,22042,3,PI,1,100,154099
1618272461.115780,2332803.000,22042,3,PI,1,100,154155
1618272461.160152,2332846.000,22061,3,PI,1,100,154199
1618272461.204524,2332889.000,22061,3,PI,1,100,154265
1618272461.248896,2332932.000,22061,3,PI,1,100,154312
1618272461.290688,2332972.500,22080,2,PI,1,100,154360
1618272461.332481,2333013.000,22080,2,PI,1,100,154408
1618272461.371005,2333050.333,22098,3,PI,1,100,154441
1618272461.409530,2333087.667,22098,3,PI,1,100,154508
1618272461.448054,2333125.000,22098,3,PI,1,100,154548
1618272461.487611,2333163.333,22115,3,PI,1,100,154601
1618272461.527167,2333201.667,22115,3,PI,1,100,154672
1618272461.566724,2333240.000,22115,3,PI,1,100,154730
1618272461.608000,2333280.000,22133,2,PI,1,100,154782
1618272461.649276,2333320.000,22133,2,PI,1,100,154782
1618272461.688145,2333357.667,22151,3,PI,1,100,154605
1618272461.727014,2333395.333,22151,3,PI,1,100,154306
1618272461.765882,2333433.000,22151,3,PI,1,100,154100
1618272461.807674,2333473.500,22170,2,PI,1,100,153978
1618272461.849467,2333514.000,22170,2,PI,1,100,153915
1618272461.888335,2333551.667,22187,3,PI,1,100,153916
1618272461.927204,2333589.333,22187,3,PI,1,100,153960
1618272461.966072,2333627.000,22187,3,PI,1,100,153986
1618272462.004253,2333664.000,22204,3,PI,1,100,153971
1618272462.042434,2333701.000,22204,3,PI,1,100,153983
1618272462.080614,2333738.000,22204,3,PI,1,100,153995
1618272462.123438,2333779.500,22222,2,PI,1,100,154058
1618272462.166263,2333821.000,22222,2,PI,1,100,154130
1618272462.210291,2333863.667,22241,3,PI,1,100,154174
1618272462.254319,2333906.333,22241,3,PI,1,100,154247
1618272462.298347,2333949.000,22241,3,PI,1,100,154312
1618272462.331368,2333981.000,22259,2,PI,1,100,154371
1618272462.364389,2334013.000,22259,2,PI,1,100,154433
1618272462.409105,2334056.333,22277,3,PI,1,100,154483
1618272462.453821,2334099.667,22277,3,PI,1,100,154525
1618272462.498537,2334143.000,22277,3,PI,1,100,154590
1618272462.532074,2334175.500,22294,2,PI,1,100,154665
1618272462.565611,2334208.000,22294,2,PI,1,100,154753
1618272462.609983,2334251.000,22313,3,PI,1,100,154759
1618272462.654355,2334294.000,22313,3,PI,1,100,154608
1618272462.698727,2334337.000,22313,3,PI,1,100,154331
1618272462.737940,2334375.000,22331,3,PI,1,100,154088
1618272462.777152,2334413.000,22331,3,PI,1,100,153991
1618272462.816365,2334451.000,22331,3,PI,1,100,153947
1618272462.857125,2334490.500,22349,2,PI,1,100,153952
1618272462.897886,2334530.000,22349,2,PI,1,100,154013
1618272462.936410,2334567.333,22365,3,PI,1,100,154020
1618272462.974935,2334604.667,22365,3,PI,1,100,154040
1618272463.013459,2334642.000,22365,3,PI,1,100,154031
1618272463.052328,2334679.667,22384,3,PI,1,100,154065
1618272463.091196,2334717.333,22384,3,PI,1,100,154125
1618272463.130065,2334755.000,22384,3,PI,1,100,154179
1618272463.171857,2334795.500,22402,2,PI,1,100,154263
1618272463.213650,2334836.000,22402,2,PI,1,100,154330
1618272463.252174,2334873.333,22422,3,PI,1,100,154393
1618272463.290699,2334910.667,22422,3,PI,1,100,154463
1618272463.329223,2334948.000,22422,3,PI,1,100,154522
1618272463.371015,2334988.500,22439,2,PI,1,100,154580
1618272463.412808,2335029.000,22439,2,PI,1,100,154647
1618272463.456836,2335071.667,22456,3,PI,1,100,154707
1618272463.500864,2335114.333,22456,3,PI,1,100,154779
1618272463.544892,2335157.000,22456,3,PI,1,100,154825
1618272463.577913,2335189.000,22474,2,PI,1,100,154670
1618272463.610934,2335221.000,22474,2,PI,1,100,154392
1618272463.655650,2335264.333,22493,3,PI,1,100,154142
1618272463.700366,2335307.667,22493,3,PI,1,100,154043
1618272463.745082,2335351.000,22493,3,PI,1,100,154002
1618272463.779135,2335384.000,22510,2,PI,1,100,154003
1618272463.813188,2335417.000,22510,2,PI,1,100,154080
1618272463.857216,2335459.667,22528,3,PI,1,100,154120
1618272463.901244,2335502.333,22528,3,PI,1,100,154118
1618272463.945272,2335545.000,22528,3,PI,1,100,154114
1618272463.984829,2335583.333,22545,3,PI,1,100,154144
1618272464.024385,2335621.667,22545,3,PI,1,100,154198
1618272464.063942,2335660.000,22545,3,PI,1,100,154250
1618272464.105734,2335700.500,22564,2,PI,1,100,154335
1618272464.147526,2335741.000,22564,2,PI,1,100,154400
1618272464.186395,2335778.667,22582,3,PI,1,100,154467
1618272464.225263,2335816.333,22582,3,PI,1,100,154537
1618272464.264132,2335854.000,22582,3,PI,1,100,154602
1618272464.303344,2335892.000,22601,3,PI,1,100,154644
1618272464.342557,2335930.000,22601,3,PI,1,100,154698
1618272464.381769,2335968.000,22601,3,PI,1,100,154768
1618272464.423046,2336008.000,22617,2,PI,1,100,154845
1618272464.464322,2336048.000,22617,2,PI,1,100,154884
1618272464.502503,2336085.000,22636,3,PI,1,100,154734
1618272464.540684,2336122.000,22636,3,PI,1,100,154421
1618272464.578864,2336159.000,22636,3,PI,1,100,154136
1618272464.621688,2336200.500,22654,2,PI,1,100,153994
1618272464.664512,2336242.000,22654,2,PI,1,100,153956
1618272464.703037,2336279.333,22672,3,PI,1,100,153938
1618272464.741562,2336316.667,22672,3,PI,1,100,154013
1618272464.780086,2336354.000,22672,3,PI,1,100,154053
1618272464.820847,2336393.500,22689,2,PI,1,100,154052
1618272464.861607,2336433.000,22689,2,PI,1,100,154042
1618272464.905979,2336476.000,22707,3,PI,1,100,154037
1618272464.950351,2336519.000,22707,3,PI,1,100,154070
1618272464.994723,2336562.000,22707,3,PI,1,100,154103
1618272465.033592,2336599.667,22725,3,PI,1,100,154146
1618272465.072460,2336637.333,22725,3,PI,1,100,154211
1618272465.111329,2336675.000,22725,3,PI,1,100,154285
1618272465.152605,2336715.000,22744,2,PI,1,100,154337
1618272465.193881,2336755.000,22744,2,PI,1,100,154390
1618272465.232750,2336792.667,22761,3,PI,1,100,154457
1618272465.271618,2336830.333,22761,3,PI,1,100,154506
1618272465.310487,2336868.000,22761,3,PI,1,100,154584
1618272465.349011,2336905.333,22779,3,PI,1,100,154645
1618272465.387536,2336942.667,22779,3,PI,1,100,154696
1618272465.426061,2336980.000,22779,3,PI,1,100,154545
1618272465.466821,2337019.500,22797,2,PI,1,100,154199
1618272465.507581,2337059.000,22797,2,PI,1,100,153914
1618272465.547138,2337097.333,22816,3,PI,1,100,153757
1618272465.586694,2337135.667,22816,3,PI,1,100,153715
1618272465.626251,2337174.000,22816,3,PI,1,100,153716
1618272465.668043,2337214.500,22834,2,PI,1,100,153772
1618272465.709836,2337255.000,22834,2,PI,1,100,153813
1618272465.748016,2337292.000,22852,3,PI,1,100,153786
1618272465.786197,2337329.000,22852,3,PI,1,100,153789
1618272465.824377,2337366.000,22852,3,PI,1,100,153805
1618272465.866685,2337407.000,22868,2,PI,1,100,153852
1618272465.908994,2337448.000,22868,2,PI,1,100,153924
1618272465.948206,2337486.000,22887,3,PI,1,100,153983
1618272465.987419,2337524.000,22887,3,PI,1,100,154051
1618272466.026631,2337562.000,22887,3,PI,1,100,154122
1618272466.067392,2337601.500,22905,2,PI,1,100,154193
1618272466.108152,2337641.000,22905,2,PI,1,100,154253
1618272466.152524,2337684.000,22923,3,PI,1,100,154321
1618272466.196896,2337727.000,22923,3,PI,1,100,154378
1618272466.241268,2337770.000,22923,3,PI,1,100,154456
1618272466.280481,2337808.000,22941,3,PI,1,100,154468
1618272466.319693,2337846.000,22941,3,PI,1,100,154269
1618272466.358906,2337884.000,22941,3,PI,1,100,153929
1618272466.396742,2337920.667,22964,3,PI,1,100,153679
1618272466.434579,2337957.333,22964,3,PI,1,100,153588
1618272466.472416,2337994.000,22964,3,PI,1,100,153545
1618272466.515756,2338036.000,22982,2,PI,1,100,153574
1618272466.559096,2338078.000,22982,2,PI,1,100,153636
1618272466.597620,2338115.333,23001,3,PI,1,100,153662
1618272466.636145,2338152.667,23001,3,PI,1,100,153637
1618272466.674670,2338190.000,23001,3,PI,1,100,153607
1618272466.713194,2338227.333,23018,3,PI,1,100,153643
1618272466.751719,2338264.667,23018,3,PI,1,100,153672
1618272466.790243,2338302.000,23018,3,PI,1,100,153722
1618272466.831520,2338342.000,23035,2,PI,1,100,153812
1618272466.872796,2338382.000,23035,2,PI,1,100,153864
1618272466.912009,2338420.000,23053,3,PI,1,100,153896
1618272466.951221,2338458.000,23053,3,PI,1,100,153934
1618272466.990433,2338496.000,23053,3,PI,1,100,153985
1618272467.031710,2338536.000,23072,2,PI,1,100,154038
1618272467.072986,2338576.000,23072,2,PI,1,100,154092
1618272467.117702,2338619.333,23090,3,PI,1,100,154104
1618272467.162418,2338662.667,23090,3,PI,1,100,153910
1618272467.207134,2338706.000,23090,3,PI,1,100,153641
1618272467.240155,2338738.000,23108,2,PI,1,100,153515
1618272467.273176,2338770.000,23108,2,PI,1,100,153497
1618272467.317204,2338812.667,23125,3,PI,1,100,153504
1618272467.361233,2338855.333,23125,3,PI,1,100,153605
1618272467.405261,2338898.000,23125,3,PI,1,100,153703
1618272467.438798,2338930.500,23144,2,PI,1,100,153744
1618272467.472335,2338963.000,23144,2,PI,1,100,153769
1618272467.516707,2339006.000,23162,3,PI,1,100,153782
1618272467.561079,2339049.000,23162,3,PI,1,100,153858
1618272467.605451,2339092.000,23162,3,PI,1,100,153929
1618272467.643975,2339129.333,23180,3,PI,1,100,154014
1618272467.682500,2339166.667,23180,3,PI,1,100,154115
1618272467.721025,2339204.000,23180,3,PI,1,100,154171
1618272467.762817,2339244.500,23198,2,PI,1,100,154247
1618272467.804609,2339285.000,23198,2,PI,1,100,154309
1618272467.843822,2339323.000,23215,3,PI,1,100,154346
1618272467.883034,2339361.000,23215,3,PI,1,100,154422
1618272467.922247,2339399.000,23215,3,PI,1,100,154407
1618272467.960771,2339436.333,23233,3,PI,1,100,154153
1618272467.999296,2339473.667,23233,3,PI,1,100,153840
1618272468.037820,2339511.000,23233,3,PI,1,100,153668
1618272468.080129,2339552.000,23252,2,PI,1,100,153631
1618272468.122437,2339593.000,23252,2,PI,1,100,153699
1618272468.161649,2339631.000,23269,3,PI,1,100,153803
1618272468.200862,2339669.000,23269,3,PI,1,100,153855
1618272468.240074,2339707.000,23269,3,PI,1,100,153851
1618272468.281351,2339747.000,23287,2,PI,1,100,153826
1618272468.322627,2339787.000,23287,2,PI,1,100,153840
1618272468.361496,2339824.667,23305,3,PI,1,100,153880
1618272468.400364,2339862.333,23305,3,PI,1,100,153962
1618272468.439233,2339900.000,23305,3,PI,1,100,154034
1618272468.481541,2339941.000,23324,2,PI,1,100,154095
1618272468.523849,2339982.000,23324,2,PI,1,100,154151
1618272468.568221,2340025.000,23342,3,PI,1,100,154197
1618272468.612593,2340068.000,23342,3,PI,1,100,154257
1618272468.656965,2340111.000,23342,3,PI,1,100,154306
1618272468.695146,2340148.000,23360,3,PI,1,100,154193
1618272468.733327,2340185.000,23360,3,PI,1,100,153843
1618272468.771507,2340222.000,23360,3,PI,1,100,153496
1618272468.813299,2340262.500,23376,2,PI,1,100,153289
1618272468.855092,2340303.000,23376,2,PI,1,100,153221
1618272468.893272,2340340.000,23395,3,PI,1,100,153221
1618272468.931453,2340377.000,23395,3,PI,1,100,153296
1618272468.969634,2340414.000,23395,3,PI,1,100,153363
1618272469.011942,2340455.000,23413,2,PI,1,100,153358
1618272469.054250,2340496.000,23413,2,PI,1,100,153374
1618272469.092775,2340533.333,23431,3,PI,1,100,153373
1618272469.131299,2340570.667,23431,3,PI,1,100,153423
1618272469.169824,2340608.000,23431,3,PI,1,100,153499
1618272469.208692,2340645.667,23448,3,PI,1,100,153573
1618272469.247561,2340683.333,23448,3,PI,1,100,153659
1618272469.286429,2340721.000,23448,3,PI,1,100,153725
1618272469.327706,2340761.000,23467,2,PI,1,100,153856
1618272469.368982,2340801.000,23467,2,PI,1,100,153967
1618272469.408195,2340839.000,23485,3,PI,1,100,154014
1618272469.447407,2340877.000,23485,3,PI,1,100,153834
1618272469.486620,2340915.000,23485,3,PI,1,100,153467
1618272469.527896,2340955.000,23504,2,PI,1,100,153174
1618272469.569172,2340995.000,23504,2,PI,1,100,153068
1618272469.608041,2341032.667,23521,3,PI,1,100,153049
1618272469.646909,2341070.333,23521,3,PI,1,100,153139
1618272469.685778,2341108.000,23521,3,PI,1,100,153234
1618272469.727054,2341148.000,23539,2,PI,1,100,153298
1618272469.768331,2341188.000,23539,2,PI,1,100,153284
1618272469.813390,2341231.667,23557,3,PI,1,100,153302
1618272469.858451,2341275.333,23557,3,PI,1,100,153331
1618272469.903511,2341319.000,23557,3,PI,1,100,153422
1618272469.942379,2341356.667,23576,3,PI,1,100,153456
1618272469.981248,2341394.333,23576,3,PI,1,100,153503
1618272470.020116,2341432.000,23576,3,PI,1,100,153580
1618272470.061908,2341472.500,23593,2,PI,1,100,153667
1618272470.103701,2341513.000,23593,2,PI,1,100,153776
1618272470.142225,2341550.333,23611,3,PI,1,100,153857
1618272470.180750,2341587.667,23611,3,PI,1,100,153962
1618272470.219275,2341625.000,23611,3,PI,1,100,153887
1618272470.257799,2341662.333,23629,3,PI,1,100,153570
1618272470.296324,2341699.667,23629,3,PI,1,100,153229
1618272470.334848,2341737.000,23629,3,PI,1,100,153030
1618272470.377156,2341778.000,23648,2,PI,1,100,153041
1618272470.419465,2341819.000,23648,2,PI,1,100,153026
1618272470.458333,2341856.667,23666,3,PI,1,100,153086
1618272470.497202,2341894.333,23666,3,PI,1,100,153169
1618272470.536070,2341932.000,23666,3,PI,1,100,153189
